experiment,experiment_label,map_name,agent,csv_path,eval_envs,source_max_checkpoint_steps,checkpoint_steps,mean_win_rate_percent,ci95_low_percent,ci95_high_percent,seed_count,seeds,ci_method
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,50688,18.75,15.625,21.875,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,101376,1.5625,0.0,3.125,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,150528,7.8125,3.125,12.5,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,201216,12.5,9.375,15.625,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,250368,15.625,0.0,31.25,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,301056,18.75,0.0,37.5,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,350208,3.125,0.0,6.25,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,400896,17.1875,0.0,34.375,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,450048,15.625,0.0,31.25,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,500736,17.1875,0.0,34.375,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,551424,4.6875,0.0,9.375,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,600576,1.5625,0.0,3.125,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,651264,32.8125,15.625,50.0,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,700416,3.125,0.0,6.25,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,751104,7.8125,0.0,15.625,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,800256,10.9375,6.25,15.625,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,850944,4.6875,0.0,9.375,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,900096,15.625,6.25,25.0,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,950784,9.375,6.25,12.5,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1001472,7.8125,6.25,9.375,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1050624,25.0,6.25,43.75,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1101312,12.5,6.25,18.75,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1150464,9.375,0.0,18.75,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1201152,12.5,0.0,25.0,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1250304,9.375,0.0,18.75,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1300992,9.375,3.125,15.625,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1350144,15.625,6.25,25.0,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1400832,9.375,0.0,18.75,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1451520,1.5625,0.0,3.125,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1500672,6.25,0.0,12.5,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1551360,10.9375,3.125,18.75,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1600512,7.8125,3.125,12.5,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1651200,12.5,12.5,12.5,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1700352,10.9375,9.375,12.5,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1751040,10.9375,6.25,15.625,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1800192,6.25,0.0,12.5,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1850880,6.25,0.0,12.5,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1900032,4.6875,0.0,9.375,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,1950720,9.375,3.125,15.625,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,2001408,25.0,15.625,34.375,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,50688,10.9375,9.375,12.5,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,101376,3.125,0.0,6.25,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,150528,9.375,0.0,18.75,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,201216,10.9375,9.375,12.5,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,250368,9.375,9.375,9.375,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,301056,9.375,3.125,15.625,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,350208,6.25,0.0,12.5,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,400896,4.6875,3.125,6.25,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,450048,10.9375,9.375,12.5,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,500736,17.1875,6.25,28.125,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,551424,18.75,9.375,28.125,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,600576,18.75,12.5,25.0,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,651264,23.4375,21.875,25.0,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,700416,12.5,0.0,25.0,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,751104,10.9375,9.375,12.5,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,800256,6.25,0.0,12.5,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,850944,9.375,6.25,12.5,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,900096,3.125,0.0,6.25,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,950784,9.375,6.25,12.5,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1001472,14.0625,9.375,18.75,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1050624,21.875,18.75,25.0,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1101312,14.0625,9.375,18.75,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1150464,35.9375,28.125,43.75,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1201152,17.1875,12.5,21.875,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1250304,28.125,25.0,31.25,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1300992,9.375,6.25,12.5,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1350144,23.4375,18.75,28.125,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1400832,4.6875,3.125,6.25,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1451520,12.5,9.375,15.625,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1500672,18.75,15.625,21.875,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1551360,15.625,12.5,18.75,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1600512,9.375,9.375,9.375,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1651200,18.75,18.75,18.75,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1700352,15.625,9.375,21.875,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1751040,18.75,9.375,28.125,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1800192,12.5,12.5,12.5,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1850880,34.375,31.25,37.5,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1900032,14.0625,9.375,18.75,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1950720,14.0625,12.5,15.625,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,MaskPPO,MaskPPO\V1_Base\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,2001408,28.125,25.0,31.25,2,211825892;2011173309,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,50000,4.6875,0.0,9.375,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,100000,12.5,0.0,25.0,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V1_Base,QMIX,Qmix_reduced\V1_Base\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,150000,4.6875,0.0,9.375,2,297975710;1076891414,percentile bootstrap across seeds (10000 resamples)
