grid,grid_label,agent,version,variant,map_name,csv_path,eval_envs,source_max_checkpoint_steps,checkpoint_steps,mean_nav_win_rate_percent,mean_combat_win_rate_percent,mean_win_rate_percent,seed_count,mean_episodes
10m,"10M, 8 eval envs",QMIX,V2,Combat,V2_Combat,Qmix_reduced\V2_Combat\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,8950000,4.166667,0.0,4.166667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Combat,V2_Combat,Qmix_reduced\V2_Combat\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9000000,9.375,0.0,9.375,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Combat,V2_Combat,Qmix_reduced\V2_Combat\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9050000,7.291667,0.0,7.291667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Combat,V2_Combat,Qmix_reduced\V2_Combat\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9100000,10.416667,0.0,10.416667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Combat,V2_Combat,Qmix_reduced\V2_Combat\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9150000,11.458333,0.0,11.458333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Combat,V2_Combat,Qmix_reduced\V2_Combat\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9200000,4.166667,0.0,4.166667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Combat,V2_Combat,Qmix_reduced\V2_Combat\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9250000,5.208333,0.0,5.208333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Combat,V2_Combat,Qmix_reduced\V2_Combat\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9300000,7.291667,0.0,7.291667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Combat,V2_Combat,Qmix_reduced\V2_Combat\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9350000,3.125,0.0,3.125,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Combat,V2_Combat,Qmix_reduced\V2_Combat\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9400000,10.416667,0.0,10.416667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Combat,V2_Combat,Qmix_reduced\V2_Combat\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9450000,3.125,0.0,3.125,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Combat,V2_Combat,Qmix_reduced\V2_Combat\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9500000,0.0,0.0,0.0,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Combat,V2_Combat,Qmix_reduced\V2_Combat\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9550000,6.25,0.0,6.25,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Combat,V2_Combat,Qmix_reduced\V2_Combat\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9600000,3.125,0.0,3.125,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Combat,V2_Combat,Qmix_reduced\V2_Combat\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9650000,2.083333,0.0,2.083333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Combat,V2_Combat,Qmix_reduced\V2_Combat\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9700000,2.083333,0.0,2.083333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Combat,V2_Combat,Qmix_reduced\V2_Combat\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9750000,12.5,0.0,12.5,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Combat,V2_Combat,Qmix_reduced\V2_Combat\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9800000,1.041667,0.0,1.041667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Combat,V2_Combat,Qmix_reduced\V2_Combat\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9850000,5.208333,0.0,5.208333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Combat,V2_Combat,Qmix_reduced\V2_Combat\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9900000,2.083333,0.0,2.083333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Combat,V2_Combat,Qmix_reduced\V2_Combat\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,9950000,4.166667,0.0,4.166667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Combat,V2_Combat,Qmix_reduced\V2_Combat\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,10000000,15.625,0.0,15.625,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,50000,32.291667,0.0,32.291667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,100000,33.333333,0.0,33.333333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,150000,14.583333,0.0,14.583333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,200000,17.708333,0.0,17.708333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,250000,15.625,0.0,15.625,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,300000,32.291667,0.0,32.291667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,350000,20.833333,0.0,20.833333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,400000,41.666667,0.0,41.666667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,450000,23.958333,0.0,23.958333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,500000,23.958333,0.0,23.958333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,550000,40.625,0.0,40.625,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,600000,21.875,0.0,21.875,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,650000,35.416667,0.0,35.416667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,700000,37.5,0.0,37.5,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,750000,39.583333,0.0,39.583333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,800000,35.416667,0.0,35.416667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,850000,44.791667,0.0,44.791667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,900000,17.708333,0.0,17.708333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,950000,20.833333,0.0,20.833333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,1000000,17.708333,0.0,17.708333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,1050000,32.291667,0.0,32.291667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,1100000,29.166667,0.0,29.166667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,1150000,30.208333,0.0,30.208333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,1200000,48.958333,0.0,48.958333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,1250000,44.791667,0.0,44.791667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,1300000,22.916667,0.0,22.916667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,1350000,27.083333,0.0,27.083333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,1400000,30.208333,0.0,30.208333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,1450000,18.75,0.0,18.75,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,1500000,21.875,0.0,21.875,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,1550000,43.75,0.0,43.75,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,1600000,12.5,0.0,12.5,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,1650000,22.916667,0.0,22.916667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,1700000,12.5,0.0,12.5,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,1750000,9.375,0.0,9.375,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,1800000,20.833333,0.0,20.833333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,1850000,34.375,0.0,34.375,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,1900000,47.916667,0.0,47.916667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,1950000,29.166667,0.0,29.166667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,2000000,16.666667,0.0,16.666667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,2050000,38.541667,0.0,38.541667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,2100000,8.333333,0.0,8.333333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,2150000,25.0,0.0,25.0,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,2200000,11.458333,0.0,11.458333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,2250000,38.541667,0.0,38.541667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,2300000,9.375,0.0,9.375,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,2350000,14.583333,0.0,14.583333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,2400000,7.291667,0.0,7.291667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,2450000,41.666667,0.0,41.666667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,2500000,17.708333,0.0,17.708333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,2550000,28.125,0.0,28.125,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,2600000,28.125,0.0,28.125,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,2650000,11.458333,0.0,11.458333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,2700000,29.166667,0.0,29.166667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,2750000,42.708333,0.0,42.708333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,2800000,26.041667,0.0,26.041667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,2850000,41.666667,0.0,41.666667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,2900000,37.5,0.0,37.5,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,2950000,16.666667,0.0,16.666667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,3000000,23.958333,0.0,23.958333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,3050000,22.916667,0.0,22.916667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,3100000,15.625,0.0,15.625,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,3150000,5.208333,0.0,5.208333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,3200000,17.708333,0.0,17.708333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,3250000,12.5,0.0,12.5,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,3300000,6.25,0.0,6.25,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,3350000,29.166667,0.0,29.166667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,3400000,9.375,0.0,9.375,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,3450000,22.916667,0.0,22.916667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,3500000,16.666667,0.0,16.666667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,3550000,4.166667,0.0,4.166667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,3600000,11.458333,0.0,11.458333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,3650000,0.0,0.0,0.0,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,3700000,32.291667,0.0,32.291667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,3750000,10.416667,0.0,10.416667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,3800000,27.083333,0.0,27.083333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,3850000,19.791667,0.0,19.791667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,3900000,37.5,0.0,37.5,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,3950000,19.791667,0.0,19.791667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,4000000,22.916667,0.0,22.916667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,4050000,1.041667,0.0,1.041667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,4100000,22.916667,0.0,22.916667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,4150000,1.041667,0.0,1.041667,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,4200000,25.0,0.0,25.0,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,4250000,25.0,0.0,25.0,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,4300000,8.333333,0.0,8.333333,3,32.0
10m,"10M, 8 eval envs",QMIX,V2,Navigate,V2_Navigate,Qmix_reduced\V2_Navigate\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000000,4350000,18.75,0.0,18.75,3,32.0
