agent,version,variant,map_name,csv_path,checkpoint_steps,mean_nav_win_rate_percent,mean_combat_win_rate_percent,mean_win_rate_percent,seed_count,mean_episodes
MAPPO,V3,Base,V3_Base,MAPPO_reduced\V3_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1001472,13.541667,0.0,13.541667,3,32.0
MAPPO,V3,Base,V3_Base,MAPPO_reduced\V3_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1050624,16.666667,0.0,16.666667,3,32.0
MAPPO,V3,Base,V3_Base,MAPPO_reduced\V3_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1101312,8.333333,0.0,8.333333,3,32.0
MAPPO,V3,Base,V3_Base,MAPPO_reduced\V3_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1150464,9.375,0.0,9.375,3,32.0
MAPPO,V3,Base,V3_Base,MAPPO_reduced\V3_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1201152,12.5,0.0,12.5,3,32.0
MAPPO,V3,Base,V3_Base,MAPPO_reduced\V3_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1250304,22.916667,0.0,22.916667,3,32.0
MAPPO,V3,Base,V3_Base,MAPPO_reduced\V3_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1300992,19.791667,0.0,19.791667,3,32.0
MAPPO,V3,Base,V3_Base,MAPPO_reduced\V3_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1350144,4.166667,0.0,4.166667,3,32.0
MAPPO,V3,Base,V3_Base,MAPPO_reduced\V3_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1400832,9.375,0.0,9.375,3,32.0
MAPPO,V3,Base,V3_Base,MAPPO_reduced\V3_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1451520,3.125,0.0,3.125,3,32.0
MAPPO,V3,Base,V3_Base,MAPPO_reduced\V3_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1500672,2.083333,0.0,2.083333,3,32.0
MAPPO,V3,Base,V3_Base,MAPPO_reduced\V3_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1551360,3.125,0.0,3.125,3,32.0
MAPPO,V3,Base,V3_Base,MAPPO_reduced\V3_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1600512,4.166667,0.0,4.166667,3,32.0
MAPPO,V3,Base,V3_Base,MAPPO_reduced\V3_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1651200,0.0,0.0,0.0,3,32.0
MAPPO,V3,Base,V3_Base,MAPPO_reduced\V3_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1700352,1.041667,0.0,1.041667,3,32.0
MAPPO,V3,Base,V3_Base,MAPPO_reduced\V3_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1751040,0.0,0.0,0.0,3,32.0
MAPPO,V3,Base,V3_Base,MAPPO_reduced\V3_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1800192,1.041667,0.0,1.041667,3,32.0
MAPPO,V3,Base,V3_Base,MAPPO_reduced\V3_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1850880,2.083333,0.0,2.083333,3,32.0
MAPPO,V3,Base,V3_Base,MAPPO_reduced\V3_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1900032,3.125,0.0,3.125,3,32.0
MAPPO,V3,Base,V3_Base,MAPPO_reduced\V3_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1950720,5.208333,0.0,5.208333,3,32.0
MAPPO,V3,Base,V3_Base,MAPPO_reduced\V3_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,2001408,4.166667,0.0,4.166667,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,50688,3.125,0.0,3.125,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,101376,6.25,0.0,6.25,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,150528,7.291667,0.0,7.291667,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,201216,12.5,0.0,12.5,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,250368,14.583333,0.0,14.583333,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,301056,11.458333,0.0,11.458333,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,350208,18.75,0.0,18.75,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,400896,18.75,0.0,18.75,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,450048,7.291667,0.0,7.291667,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,500736,3.125,0.0,3.125,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,551424,6.25,0.0,6.25,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,600576,0.0,0.0,0.0,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,651264,3.125,0.0,3.125,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,700416,10.416667,0.0,10.416667,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,751104,11.458333,0.0,11.458333,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,800256,25.0,0.0,25.0,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,850944,16.666667,0.0,16.666667,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,900096,3.125,0.0,3.125,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,950784,22.916667,0.0,22.916667,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1001472,16.666667,0.0,16.666667,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1050624,5.208333,0.0,5.208333,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1101312,9.375,0.0,9.375,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1150464,18.75,0.0,18.75,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1201152,18.75,0.0,18.75,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1250304,8.333333,0.0,8.333333,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1300992,4.166667,0.0,4.166667,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1350144,8.333333,0.0,8.333333,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1400832,6.25,0.0,6.25,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1451520,14.583333,0.0,14.583333,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1500672,15.625,0.0,15.625,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1551360,1.041667,0.0,1.041667,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1600512,1.041667,0.0,1.041667,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1651200,1.041667,0.0,1.041667,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1700352,3.125,0.0,3.125,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1751040,12.5,0.0,12.5,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1800192,18.75,0.0,18.75,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1850880,17.708333,0.0,17.708333,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1900032,18.75,0.0,18.75,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1950720,6.25,0.0,6.25,3,32.0
MAPPO,V3,Combat,V3_Combat,MAPPO_reduced\V3_Combat\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,2001408,3.125,0.0,3.125,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,50688,16.666667,0.0,16.666667,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,101376,42.708333,0.0,42.708333,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,150528,79.166667,0.0,79.166667,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,201216,28.125,0.0,28.125,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,250368,28.125,0.0,28.125,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,301056,46.875,0.0,46.875,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,350208,40.625,0.0,40.625,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,400896,52.083333,0.0,52.083333,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,450048,65.625,0.0,65.625,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,500736,54.166667,0.0,54.166667,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,551424,59.375,0.0,59.375,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,600576,56.25,0.0,56.25,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,651264,59.375,0.0,59.375,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,700416,66.666667,0.0,66.666667,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,751104,54.166667,0.0,54.166667,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,800256,65.625,0.0,65.625,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,850944,46.875,0.0,46.875,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,900096,57.291667,0.0,57.291667,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,950784,82.291667,0.0,82.291667,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1001472,66.666667,0.0,66.666667,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1050624,60.416667,0.0,60.416667,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1101312,59.375,0.0,59.375,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1150464,58.333333,0.0,58.333333,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1201152,44.791667,0.0,44.791667,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1250304,63.541667,0.0,63.541667,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1300992,60.416667,0.0,60.416667,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1350144,54.166667,0.0,54.166667,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1400832,62.5,0.0,62.5,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1451520,73.958333,0.0,73.958333,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1500672,75.0,0.0,75.0,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1551360,70.833333,0.0,70.833333,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1600512,73.958333,0.0,73.958333,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1651200,75.0,0.0,75.0,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1700352,90.625,0.0,90.625,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1751040,79.166667,0.0,79.166667,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1800192,69.791667,0.0,69.791667,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1850880,89.583333,0.0,89.583333,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1900032,80.208333,0.0,80.208333,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,1950720,75.0,0.0,75.0,3,32.0
MAPPO,V3,Navigate,V3_Navigate,MAPPO_reduced\V3_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv16.csv,2001408,79.166667,0.0,79.166667,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,50688,11.458333,0.0,11.458333,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,101376,9.375,0.0,9.375,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,150528,4.166667,0.0,4.166667,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,201216,3.125,0.0,3.125,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,250368,11.458333,0.0,11.458333,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,301056,10.416667,0.0,10.416667,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,350208,16.666667,0.0,16.666667,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,400896,7.291667,0.0,7.291667,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,450048,14.583333,0.0,14.583333,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,500736,13.541667,0.0,13.541667,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,551424,7.291667,0.0,7.291667,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,600576,8.333333,0.0,8.333333,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,651264,15.625,0.0,15.625,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,700416,14.583333,0.0,14.583333,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,751104,12.5,0.0,12.5,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,800256,15.625,0.0,15.625,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,850944,12.5,0.0,12.5,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,900096,18.75,0.0,18.75,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,950784,23.958333,0.0,23.958333,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1001472,8.333333,0.0,8.333333,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1050624,13.541667,0.0,13.541667,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1101312,14.583333,0.0,14.583333,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1150464,10.416667,0.0,10.416667,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1201152,13.541667,0.0,13.541667,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1250304,12.5,0.0,12.5,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1300992,25.0,0.0,25.0,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1350144,28.125,0.0,28.125,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1400832,10.416667,0.0,10.416667,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1451520,15.625,0.0,15.625,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1500672,20.833333,0.0,20.833333,3,32.0
MaskPPO,V1,Base,V1_Base,MaskPPO\V1_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1551360,23.958333,0.0,23.958333,3,32.0
