nav_r,combat_r,term_r,friend_hp,enemy_hp,nav_dist,combat_dist,reward,value_estimate,a_move,a_attack,a_noop,a_alive,A_verb,A_direction,A_enemy_idx,A_selected
0.0,0.0,0.0,225.0,225.0,24.132400512695312,20.02130126953125,0.0,3.8337550163269043,0,2,3,5,2,5,5,2
-0.0687633529305458,0.4123857617378235,0.0,225.0,225.0,24.20116424560547,19.608915328979492,0.3436224088072777,3.6528067588806152,0,2,3,5,2,5,5,2
-0.1199871078133583,0.1999574601650238,0.0,225.0,225.0,24.321151733398438,19.40895652770996,0.0799703523516655,3.6288881301879883,0,2,3,5,2,5,5,2
-0.12449264526367188,0.19994696974754333,0.0,225.0,225.0,24.44564437866211,19.20901107788086,0.07545432448387146,3.3432798385620117,0,2,3,5,2,5,5,2
-0.12449264526367188,0.19994696974754333,0.0,225.0,225.0,24.57013511657715,19.009063720703125,0.07545432448387146,3.2633023262023926,0,2,3,5,2,5,5,2
-0.1287086457014084,0.1999322921037674,0.0,225.0,225.0,24.69884490966797,18.809131622314453,0.07122364640235901,3.0526232719421387,0,2,3,5,2,5,5,2
-0.26135939359664917,0.3998427391052246,0.0,225.0,225.0,24.960205078125,18.40928840637207,0.13848334550857544,2.991292953491211,0,2,3,5,2,5,5,2
0.0,0.0,0.0,225.0,225.0,24.960205078125,18.40928840637207,0.0,2.8588647842407227,0,2,3,5,2,5,5,2
-0.2689857482910156,0.39978647232055664,0.0,225.0,225.0,25.229190826416016,18.009502410888672,0.13080072402954102,2.795356273651123,0,2,3,5,2,5,5,2
-0.13633498549461365,0.19987602531909943,0.0,225.0,225.0,25.365524291992188,17.80962562561035,0.06354103982448578,2.7002177238464355,0,2,3,5,2,5,5,2
-0.13977698981761932,0.19981709122657776,0.0,225.0,225.0,25.505300521850586,17.60980796813965,0.060040101408958435,2.6208462715148926,0,2,3,5,2,5,5,2
-0.13977698981761932,0.19981709122657776,0.0,225.0,225.0,25.64508056640625,17.409992218017578,0.060040101408958435,2.589953899383545,0,2,3,5,2,5,5,2
-0.1429927796125412,0.39951109886169434,0.0,219.0,219.0,25.788074493408203,17.010480880737305,0.25651831924915314,2.537621021270752,0,2,3,5,2,5,5,2
-0.1429927796125412,0.398442804813385,0.0,207.0,219.0,25.93106460571289,16.012039184570312,0.2554500252008438,2.4148006439208984,0,2,3,5,2,5,5,2
0.0,0.0,0.0,195.0,207.0,25.93106460571289,16.012039184570312,0.0,3.222032070159912,0,2,3,5,2,5,5,2
0.0,-1.250308871269226,0.0,180.0,201.0,31.20855712890625,23.912799835205078,-1.250308871269226,4.79710578918457,0,2,3,5,2,5,5,2
0.0,-0.6000000238418579,0.0,168.0,201.0,31.20855712890625,23.912799835205078,-0.6000000238418579,7.2436957359313965,0,0,4,4,2,5,0,2
0.0,-0.6000000238418579,0.0,150.0,195.0,31.20855712890625,23.912799835205078,-0.6000000238418579,5.887314796447754,0,0,4,4,2,5,0,2
0.0,-1.9498888850212097,0.0,135.0,195.0,36.486045837402344,32.071041107177734,-1.9498888850212097,5.877721786499023,0,0,4,4,2,5,0,2
0.0,-0.39977964758872986,0.0,135.0,195.0,36.486045837402344,32.187313079833984,-0.39977964758872986,17.238910675048828,0,0,3,3,2,5,0,1
0.0,-0.5996856689453125,0.0,135.0,195.0,36.486045837402344,32.36289596557617,-0.5996856689453125,17.300195693969727,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,17.997224807739258,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,17.963144302368164,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,17.919536590576172,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,17.863706588745117,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,17.792200088500977,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,17.70062255859375,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,17.583438873291016,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,17.43374252319336,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,17.243059158325195,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,17.001270294189453,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,16.696752548217773,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,16.316986083984375,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,15.849810600280762,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,15.285597801208496,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.620223999023438,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,13.858409881591797,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,13.016162872314453,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,12.120545387268066,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,11.205544471740723,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,10.305171966552734,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,9.447676658630371,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,8.653526306152344,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,7.936391353607178,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,7.304213523864746,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,6.759556293487549,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,6.300002574920654,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,5.919180870056152,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,5.608267784118652,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,5.357440948486328,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,5.15700101852417,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.998039245605469,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.8727593421936035,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.7745819091796875,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.698073387145996,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.638834476470947,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.593348979949951,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.558836936950684,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.533134937286377,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.514566421508789,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.501865386962891,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.494081974029541,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.490543365478516,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.490786075592041,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.494535446166992,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.5016608238220215,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.512181758880615,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.526228427886963,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.544050216674805,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.566005706787109,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.592563152313232,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.624300956726074,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.661907196044922,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.706204414367676,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.758123397827148,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.818740367889404,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.8892645835876465,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,4.971042156219482,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,5.065581798553467,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,5.174500942230225,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,5.299587249755859,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,5.44272518157959,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,5.60590124130249,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,5.791191101074219,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,6.000631332397461,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,6.236252307891846,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,6.499874114990234,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,6.7929887771606445,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,7.116607666015625,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,7.4708571434021,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,7.85488748550415,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,8.266419410705566,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,8.701589584350586,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,9.154970169067383,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,9.619527816772461,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,10.087345123291016,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,10.550033569335938,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,10.999543190002441,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,11.428922653198242,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,11.832547187805176,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,12.206632614135742,0,0,3,3,2,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,12.548969268798828,0,0,3,3,0,5,0,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,12.858819007873535,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,13.136675834655762,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,13.383794784545898,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,13.60208797454834,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,13.793766975402832,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,13.961198806762695,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.106799125671387,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.232868194580078,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.341629028320312,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.435118675231934,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.5151948928833,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.583559036254883,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.641698837280273,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.690962791442871,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.732531547546387,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.76742935180664,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.796570777893066,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.820724487304688,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.840577125549316,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.85671329498291,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.869630813598633,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.87976360321045,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.887468338012695,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.89305591583252,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.896781921386719,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.898850440979004,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.899430274963379,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.898652076721191,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.896601676940918,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.893333435058594,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.888863563537598,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.883163452148438,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.876166343688965,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.867756843566895,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.857759475708008,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.845935821533203,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.831963539123535,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.815434455871582,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.795815467834473,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.772436141967773,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.7444486618042,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.710797309875488,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.670165061950684,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.620938301086426,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.561110496520996,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.488250732421875,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.39941692352295,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.291094779968262,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,14.159185409545898,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,13.998991966247559,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,13.805370330810547,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,13.572976112365723,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,13.296830177307129,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,12.9730863571167,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,12.600167274475098,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,12.180052757263184,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,11.719337463378906,0,0,3,3,0,5,1,1
0.0,0.0,0.0,135.0,195.0,36.486045837402344,32.36289596557617,0.0,11.229676246643066,0,1,2,3,2,5,1,1
-0.0072428383864462376,0.3329702913761139,0.0,135.0,195.0,36.490394592285156,32.16311264038086,0.32572745298966765,10.641121864318848,0,1,2,3,2,5,1,1
0.0,0.0,0.0,135.0,195.0,36.490394592285156,32.16311264038086,0.0,9.3330078125,0,1,2,3,2,5,1,1
-0.02168782614171505,0.3329404294490814,0.0,135.0,195.0,36.5034065246582,31.963348388671875,0.31125260330736637,6.385335922241211,0,1,2,3,2,5,1,1
0.0,0.0,0.0,135.0,195.0,36.5034065246582,31.963348388671875,0.0,5.280639171600342,0,1,2,3,2,5,1,1
-0.03601137921214104,0.33290672302246094,0.0,135.0,195.0,36.5250129699707,31.76360511779785,0.2968953438103199,4.414000511169434,0,1,2,3,2,5,1,1
0.2780488431453705,0.34337106347084045,0.0,135.0,195.0,36.358184814453125,31.55758285522461,0.6214199066162109,4.1866888999938965,0,1,2,3,2,5,1,1
-0.00757153844460845,0.3333231508731842,0.0,135.0,195.0,36.36272430419922,31.357589721679688,0.32575161242857575,2.970214366912842,0,2,1,3,2,5,1,2
-0.0667826309800148,0.33331871032714844,0.0,135.0,195.0,36.402793884277344,31.1575984954834,0.26653607934713364,2.164623260498047,0,2,1,3,2,5,1,2
-0.022668838500976562,0.33332252502441406,0.0,135.0,195.0,36.41639709472656,30.957605361938477,0.3106536865234375,-0.4434272050857544,0,2,1,3,2,5,1,2
-0.11845461279153824,0.6666393280029297,0.0,135.0,195.0,36.48746871948242,30.557621002197266,0.5481847152113914,-0.7472676038742065,0,2,1,3,2,5,1,2
0.0,0.0,0.0,135.0,195.0,36.48746871948242,30.557621002197266,0.0,0.21335279941558838,0,2,1,3,2,5,1,2
-0.1467863768339157,0.6666367650032043,0.0,135.0,195.0,36.57554244995117,30.157638549804688,0.5198503881692886,-0.7005742788314819,0,2,1,3,2,5,1,2
-0.10753568261861801,0.33331426978111267,0.0,135.0,195.0,36.64006423950195,29.957651138305664,0.22577858716249466,0.3649369478225708,0,2,1,3,2,5,1,2
-0.0667826309800148,0.33331871032714844,0.0,135.0,195.0,36.68013381958008,29.757659912109375,0.26653607934713364,-0.15123045444488525,0,2,1,3,2,5,1,2
-0.12010955810546875,0.33331170678138733,0.0,135.0,195.0,36.752197265625,29.55767250061035,0.21320214867591858,-0.6444755792617798,0,2,1,3,2,5,1,2
-0.08082707971334457,0.3333180844783783,0.0,135.0,195.0,36.800697326660156,29.357681274414062,0.2524910047650337,-0.8804935216903687,0,2,1,3,2,5,1,2
-0.2265491485595703,0.6666259765625,0.0,135.0,195.0,36.936622619628906,28.957706451416016,0.4400768280029297,-1.096199870109558,0,2,1,3,2,5,1,2
