nav_r,combat_r,term_r,friend_hp,enemy_hp,nav_dist,combat_dist,reward,value_estimate,a_move,a_attack,a_noop,a_alive,A_verb,A_direction,A_enemy_idx,A_selected
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,5.306818962097168,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,5.268511772155762,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,5.230274677276611,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,5.1921844482421875,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,5.15429162979126,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,5.116661548614502,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,5.079373836517334,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,5.042507171630859,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,5.006190776824951,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,4.970515251159668,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,4.935638904571533,0,0,3,3,2,5,1,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,4.901719093322754,0,0,3,3,2,5,1,0
0.1600780487060547,0.3332904279232025,0.0,135.0,183.0,36.48907470703125,31.81418800354004,0.4933684766292572,4.868935585021973,0,0,3,3,2,5,1,0
0.14904403686523438,0.33328309655189514,0.0,135.0,183.0,36.3996467590332,31.61421775817871,0.4823271334171295,5.461739540100098,0,0,3,3,2,5,1,0
0.13212139904499054,0.3311726152896881,0.0,135.0,183.0,36.32037353515625,31.415515899658203,0.46329401433467865,5.458760738372803,0,0,3,3,2,5,1,0
0.26771417260169983,0.6654272079467773,0.0,135.0,183.0,36.15974807739258,31.016260147094727,0.9331413805484772,3.706434726715088,0,0,3,3,2,5,1,0
0.12010955810546875,0.3306983411312103,0.0,135.0,183.0,36.08768081665039,30.817840576171875,0.4508078992366791,-0.5533953905105591,0,0,3,3,2,5,1,0
0.24205081164836884,0.6651207804679871,0.0,135.0,183.0,35.94245147705078,30.41876792907715,0.9071715921163559,-2.106320858001709,0,0,3,3,2,5,1,0
-0.2048625946044922,0.3042408525943756,0.0,135.0,183.0,36.06536865234375,30.236225128173828,0.09937825798988342,-1.5483256578445435,0,0,3,3,2,5,1,0
-0.10936737060546875,0.6757308840751648,0.0,135.0,183.0,36.13098907470703,29.83078384399414,0.566363513469696,-2.842589855194092,0,0,3,3,2,5,1,0
0.09442774206399918,0.32912907004356384,0.0,135.0,183.0,36.0743293762207,29.6333065032959,0.423556812107563,-2.381807804107666,0,0,3,3,2,5,1,0
0.2596874237060547,0.9900667071342468,0.0,135.0,183.0,35.91851806640625,29.039264678955078,1.2497541308403015,-4.644099712371826,0,0,3,3,2,5,1,0
0.1506519317626953,0.6608743667602539,0.0,135.0,183.0,35.828125,28.642742156982422,0.8115262985229492,-6.123737812042236,0,0,3,3,2,5,1,0
0.0667826309800148,0.32561302185058594,0.0,135.0,183.0,35.788055419921875,28.447376251220703,0.39239565283060074,-8.115266799926758,0,0,3,3,2,5,1,0
0.12156740576028824,0.6586135029792786,0.0,135.0,183.0,35.715118408203125,28.052204132080078,0.7801809087395668,-7.846059322357178,0,0,3,3,2,5,1,0
0.05235862731933594,0.021953940391540527,0.0,123.0,177.0,35.6837043762207,27.859033584594727,0.07431256771087646,-10.994406700134277,0,0,3,3,2,5,1,0
0.05235862731933594,0.5159675478935242,0.0,117.0,171.0,35.65229034423828,27.47707748413086,0.5683261752128601,-10.79216194152832,0,0,3,3,2,5,1,0
0.0,0.30000001192092896,0.0,105.0,153.0,35.65229034423828,27.47707748413086,0.30000001192092896,-11.755900382995605,0,0,3,3,2,5,1,0
