grid,grid_label,series_kind,agent,version,variant,map_name,source_path,checkpoint_steps,mean_win_rate_percent,ci95_low_percent,ci95_high_percent,min_win_rate_percent,max_win_rate_percent,std_win_rate_percent,training_seed_count,evaluation_episodes,notes
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,QMIX,V2,Combat,V2_Combat,Qmix_reduced\V2_Combat\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,1850000,15.0,,,3.125,31.25,10.45825,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,QMIX,V2,Combat,V2_Combat,Qmix_reduced\V2_Combat\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,1900000,6.25,,,0.0,12.5,4.941059,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,QMIX,V2,Combat,V2_Combat,Qmix_reduced\V2_Combat\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,1950000,10.0,,,0.0,37.5,15.530967,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,QMIX,V2,Combat,V2_Combat,Qmix_reduced\V2_Combat\QMIX_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,2000000,3.75,,,0.0,9.375,4.074502,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,50688,51.25,,,15.625,78.125,23.551805,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,101376,46.25,,,6.25,75.0,25.233287,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,150528,49.375,,,25.0,75.0,21.00967,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,201216,49.375,,,21.875,78.125,21.00967,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,250368,52.5,,,18.75,84.375,25.995793,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,301056,50.0,,,28.125,87.5,23.901654,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,350208,58.75,,,43.75,78.125,14.557268,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,400896,68.75,,,37.5,100.0,23.489526,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,450048,56.875,,,37.5,81.25,19.187602,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,500736,62.5,,,43.75,71.875,11.481983,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,551424,61.25,,,46.875,75.0,10.504835,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,600576,61.875,,,31.25,93.75,23.21772,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,651264,68.75,,,37.5,96.875,25.674495,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,700416,58.125,,,12.5,78.125,26.108248,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,751104,59.375,,,31.25,81.25,19.008633,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,800256,63.75,,,37.5,84.375,17.76034,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,850944,61.875,,,40.625,87.5,18.931414,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,900096,62.5,,,34.375,78.125,17.815241,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,950784,69.375,,,25.0,96.875,27.368293,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,1001472,65.625,,,50.0,93.75,17.11633,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,1050624,70.0,,,46.875,87.5,17.05918,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,1101312,73.75,,,25.0,100.0,29.198272,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,1150464,61.25,,,6.25,84.375,32.670825,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,1201152,70.625,,,40.625,96.875,21.830311,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,1250304,68.75,,,43.75,96.875,19.515619,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,1300992,64.375,,,6.25,100.0,41.316235,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,1350144,62.5,,,28.125,96.875,30.777681,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,1400832,68.125,,,43.75,93.75,25.039032,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,1451520,66.875,,,37.5,96.875,24.266586,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,1500672,69.375,,,40.625,93.75,20.893143,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,1551360,63.75,,,25.0,96.875,28.349796,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,1600512,65.625,,,43.75,84.375,17.815241,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,1651200,56.875,,,37.5,93.75,23.322635,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,1700352,73.75,,,28.125,100.0,32.670825,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,1751040,70.625,,,40.625,96.875,23.133444,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,1800192,71.875,,,59.375,78.125,7.328775,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,1850880,65.625,,,59.375,78.125,7.967218,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,1900032,70.0,,,46.875,100.0,19.339686,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,1950720,61.25,,,28.125,84.375,23.238741,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MAPPO,V2,Navigate,V2_Navigate,MAPPO_reduced\V2_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,2001408,58.125,,,40.625,75.0,15.084398,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,50688,13.75,,,0.0,56.25,24.366986,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,101376,10.0,,,0.0,50.0,22.36068,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,150528,14.375,,,0.0,68.75,30.426654,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,201216,35.625,,,0.0,90.625,39.06875,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,250368,35.625,,,0.0,100.0,41.669271,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,301056,31.875,,,0.0,96.875,45.307112,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,350208,28.125,,,0.0,75.0,38.654115,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,400896,24.375,,,0.0,62.5,32.052204,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,450048,31.875,,,0.0,93.75,44.765011,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,500736,27.5,,,0.0,68.75,33.758679,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,551424,15.625,,,0.0,62.5,26.424273,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,600576,29.375,,,0.0,75.0,38.880828,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,651264,15.625,,,0.0,62.5,26.516504,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,700416,15.625,,,0.0,46.875,20.131404,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,751104,23.125,,,0.0,46.875,17.483251,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,800256,21.25,,,0.0,40.625,14.888912,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,850944,32.5,,,0.0,59.375,22.163279,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,900096,27.5,,,0.0,59.375,27.546126,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,950784,34.375,,,0.0,75.0,34.089725,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,1001472,27.5,,,0.0,59.375,28.246266,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,1050624,50.625,,,9.375,96.875,35.313883,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,1101312,50.0,,,28.125,81.25,21.194781,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,1150464,55.625,,,31.25,75.0,21.125555,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,1201152,60.0,,,15.625,96.875,31.436941,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,1250304,45.625,,,15.625,68.75,21.941862,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,1300992,45.625,,,0.0,75.0,29.281767,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,1350144,46.25,,,0.0,71.875,27.722819,5,,Mean across eligible training seeds at this checkpoint.
2m,"2M, 8 eval envs, 5 training seeds",checkpoint_mean,MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,1400832,25.625,,,0.0,65.625,35.105867,5,,Mean across eligible training seeds at this checkpoint.
